0,466,4
0,2049,3
0,1358,3
0,1618,4
0,7350,4
0,220,4
0,66,4
0,6381,4
0,3483,4
0,771,4
0,4551,2
0,8018,4
0,2804,4
0,1518,5
0,92,5
0,2813,3
0,265,5
0,811,3
0,5585,5
0,6115,4
0,6201,4
0,359,3
0,5228,4
0,1552,4
0,269,4
0,68,4
0,250,4
0,2932,5
0,8067,3
0,5834,1
0,3398,4
0,6141,4
0,408,2
0,1438,4
0,4941,4
0,8761,4
0,9741,2
0,8992,4
0,4803,4
0,2026,1
0,2958,4
0,1460,3
0,1046,5
0,864,5
0,5113,4
0,8976,4
0,216,2
0,4261,2
0,6288,4
0,3285,4
0,3342,4
0,154,4
0,9443,2
0,7366,4
0,4302,5
0,3651,3
0,576,4
0,786,2
0,9348,4
0,3204,5
0,1385,3
0,222,3
0,5524,3
0,367,4
0,688,2
0,5048,3
0,3185,3
0,4335,5
0,753,4
0,5399,5
0,6639,4
0,5627,3
0,1001,3
0,1654,2
0,585,5
0,3655,3
0,1190,3
0,8029,1
0,2850,4
0,1497,3
0,6,4
0,2076,3
0,6346,2
0,5754,3
0,5773,4
0,4446,2
0,3546,4
0,4567,4
0,6868,4
0,7344,4
0,490,4
0,451,3
0,606,4
0,319,2
0,2901,3
0,9214,5
0,2472,4
0,9263,3
0,8358,4
0,7289,4
0,2819,4
0,78,3
0,402,3
0,3277,2
0,894,5
0,3536,4
0,6574,5
0,110,4
0,5433,3
0,377,4
0,175,4
0,56,4
0,727,4
0,2370,4
0,838,3
0,689,4
0,7257,4
0,720,3
0,3492,3
0,3116,3
0,2288,3
0,149,4
0,2130,2
0,1675,4
0,1652,4
0,8401,4
0,9052,4
0,8809,4
0,4594,4
0,4550,3
0,7166,5
0,9888,5
0,794,2
0,4892,5
0,3504,5
0,628,4
0,517,3
0,337,2
0,2118,3
0,452,2
0,436,4
0,2425,4
0,3478,3
0,538,4
0,1194,4
0,174,4
0,615,5
0,841,4
0,16,5
0,6619,3
0,26,4
0,2435,5
0,343,4
0,6970,4
0,266,4
0,3778,3
0,2851,4
0,8057,3
0,8562,5
0,1258,3
0,7889,3
0,141,3
0,4856,4
0,1876,3
0,8145,5
0,3098,3
0,519,5
0,938,3
0,2489,3
0,778,2
0,300,4
0,128,4
0,148,3
0,700,2
0,8127,5
0,267,4
0,3167,4
0,2552,2
0,8367,4
0,2586,4
0,1475,4
0,2742,4
0,1149,4
0,6240,4
0,129,4
0,5828,5
0,1003,4
0,6390,4
0,292,4
0,6391,4
0,1713,3
0,2530,4
0,111,5
0,59,4
0,163,4
0,4511,4
0,124,4
0,4081,4
0,2009,3
0,3344,3
0,779,3
0,3507,5
0,636,4
0,4994,4
0,280,3
0,147,4
0,1937,3
0,5491,3
0,276,4
0,4223,2
0,5490,4
0,3038,3
0,13,5
0,763,2
0,634,2
0,9073,4
0,9676,4
0,714,3
0,2113,4
0,91,5
0,1346,2
0,3232,4
0,1311,4
0,2764,4
0,7267,4
0,5152,3
0,3902,4
0,9855,4
0,2737,1
0,7933,3
0,704,3
0,1456,4
0,8869,5
0,1554,4
0,647,4
0,6880,4
0,2466,5
0,9556,3
0,5893,4
0,1866,3
0,9691,4
0,2667,4
0,9034,4
0,1765,3
0,6151,5
0,130,4
0,385,5
0,1508,4
0,531,4
0,2176,5
0,2703,4
0,5918,3
0,1156,4
0,2619,5
0,4063,2
0,780,5
0,2284,3
0,3360,4
0,8602,3
0,1759,2
0,617,5
0,6093,5
0,2275,4
0,1084,2
0,6576,4
0,186,3
0,2312,5
0,3635,5
0,389,4
0,9067,3
0,1768,3
0,2177,3
0,912,4
0,1961,3
0,9886,2
0,1034,5
0,3763,5
1,604,2
1,3118,5
1,9345,1
1,3918,3
1,440,3
1,456,3
1,310,3
1,7851,4
1,2510,3
1,2370,3
1,481,3
1,5614,3
1,1322,2
1,1170,3
1,187,4
1,1261,4
1,3347,4
1,6526,1
1,7687,4
1,1222,1
1,523,3
1,138,3
1,8616,1
1,8330,4
1,3116,4
1,1801,2
1,9593,4
1,529,4
1,221,3
1,93,3
1,528,4
1,1085,2
1,608,2
1,938,3
1,408,3
1,1861,3
1,276,5
1,5455,3
1,634,1
1,797,3
1,2269,4
1,469,4
1,8458,2
1,778,2
1,1676,1
1,1021,2
1,78,3
1,36,3
1,633,4
1,351,2
1,606,3
1,1987,4
1,5067,4
1,714,3
1,496,4
1,1497,3
1,500,4
1,2339,3
1,6830,4
1,728,3
1,1240,2
1,1197,3
1,6906,4
1,1616,3
1,5438,5
1,526,3
1,840,1
1,598,3
1,1442,4
1,267,5
1,132,3
1,328,4
1,700,5
1,288,4
1,1955,4
1,2208,4
1,1184,4
1,4430,4
1,4276,4
1,4442,3
1,9336,1
1,1778,3
1,729,2
1,8766,2
1,9679,5
1,6959,3
1,1092,4
1,1398,3
1,704,3
1,776,4
1,475,5
1,5394,2
1,213,3
1,3940,3
1,6314,2
1,1914,2
1,5884,3
1,432,2
1,3278,2
1,5390,1
1,3735,3
1,147,4
1,8606,4
1,2175,4
1,330,2
1,4113,4
1,241,3
1,1973,3
1,636,5
1,603,4
1,1198,2
1,850,5
1,9908,2
1,74,4
1,8539,2
1,2635,2
1,1562,4
1,775,5
1,1758,4
1,4306,3
1,251,3
1,5746,2
1,2262,3
1,505,2
1,335,5
1,2075,1
1,7623,2
1,4032,1
1,548,2
1,2940,4
1,8589,2
1,8007,2
1,1381,2
1,359,2
